Date,Feedback,Sentiment,Key Theme
2024-08-19,login permata mobile cepat saat masuk sangat lama demi login terima kasih,Negative,Reliability
2024-08-19,bisa transfer brialready x,Negative,Reliability
2024-08-19,butuh lebih banyak fitur,Neutral,Features and Promotion
2024-08-19,tarik rekening dollar pindah buku rek rupiah lalu mobile perban sangat bantu nasabah perlu datang bank,Positive,Reliability
2024-08-19,tingkat ui buat lebih responsif lebih cepat sederhana terlalu lembat sangat responsif maksud saya ui tombol semua tingkat aplikasi anda terima kasih,Negative,UI/UX and Usability
2024-08-19,alangkah baik bila bayar qris perlu masuk semua angka pin cukup angka cara acak tidak lirik kasir unjung,Neutral,Features and Promotion
2024-08-19,m mobile lambat operasi l,Negative,Ease and Speed
2024-08-19,aplikasi mobile x terlalu berat butuk waktu tunggu tiap proses coba persimple biar ga lama gitu,Negative,Ease and Speed
2024-08-19,aplikasi handphone bisa aktif,Negative,UI/UX and Usability
2024-08-19,support bank sulit kontak luar negeri,Neutral,Services
2024-08-19,jelas bagus arah,Positive,General
2024-08-19,qris selalu masalah,Negative,Features and Promotion
2024-08-19,layan baik,Positive,General
2024-08-19,beri layan arti henti antri panjang bank,Positive,Services
2024-08-19,aplikasi buruk serba sulit bi fast tidak dipake,Negative,Features and Promotion
2024-08-19,pinjam kta mudah bunga pinjam kecil mantap,Positive,Services
2024-08-19,aplikasi bagus kenapa k tahan biaya akun,Neutral,Fees and Rates
2024-08-19,atm permata kurang banyak terkadang tunai ga atm,Negative,Services
2024-08-19,atm bank sangat susah kota besar jakarta dapat tingkat khusus atm tarik deposit tunai,Negative,Services
2024-08-19,transaksi online transfer lebih baik gratis admin,Neutral,Fees and Rates
2024-08-19,harap depan aplikasi bisa jadi superapp bank digital dan beri bunga deposito tarik transfer antar bank gratis kali per bulan,Positive,Features and Promotion
2024-08-19,buat kode qris sangat susah jual datang susah,Negative,Features and Promotion
2024-08-20,oke apa ada jangan ubah,Positive,General
2024-08-20,mudah nasabah layan mesin atm fitur tambah demi fasilitas nasabah,Neutral,Services
2024-08-20,mudah aju kta,Neutral,Services
2024-08-20,saldo deposit sesuai,Negative,Fees and Rates
2024-08-20,daftar transfer pakai nama bukan nomor rek biar lebih simpel,Neutral,Features and Promotion
2024-08-20,jangan terlalu lambat lah buka aplikasi nyaman banget kalo urgenttolong baik jaring internet oke ram handphone suport,Negative,UI/UX and Usability
2024-08-20,ada notifikasi dapat transaksi terima uang,Negative,UI/UX and Usability
2024-08-20,semua orang suka,Positive,General
2024-08-20,bodoh guna survei ini satu aplikasi seluler anda milik langgan jadi tanya adalah apakah orang rekomendasi permata bank,Negative,General
2024-08-20,satpam ramah jelas detail perlahan,Positive,Services
2024-08-20,lebih cepat proses dipermatamobile rada lambat,Negative,Ease and Speed
2024-08-20,butuh layan langgan online,Neutral,Services
2024-08-20,layan cs terlalu lama bangun efisiensi waktu cepat transaksipelayanan satu orang tengah jam sampe hampir jam an,Negative,Services
2024-08-20,bisa bayar pbb kab bekas jabar,Negative,Services
2024-08-20,transfer beda hanya satu fungsi,Negative,Features and Promotion
2024-08-20,aplikasi lambat banget,Negative,Ease and Speed
2024-08-20,layan langgan baru lambat,Negative,Services
2024-08-20,mobile x kapan bisa login,Negative,UI/UX and Usability
2024-08-20,lelet lambat buka aplikasi,Negative,Ease and Speed
2024-08-20,henti minta demi nilai aplikasi,Negative,General
2024-08-20,beberapa transaksi awal hapus bayar pdam bogor jadi bisa lain ketemu kadang suka gagal mungkin jam maintenance,Negative,Features and Promotion
2024-08-20,mudah aju kta aplgi pu payrol permata tinggal auto debit,Positive,Services
2024-08-20,terlalu lama transaksibanyak fitur jam dibukadibuat sederhana lebih baik,Negative,Features and Promotion
2024-08-20,aplikasi sangat responsif,Negative,UI/UX and Usability
2024-08-20,mantap gratis transfer saja admin,Positive,Fees and Rates
2024-08-20,batas endap saldo terlalu besar,Negative,Fees and Rates
2024-08-21,kadang transfer sudah hasil tpi blm masuk rekening tuju,Negative,Features and Promotion
2024-08-21,bayar tiket kereta ada,Negative,Features and Promotion
2024-08-21,aman saya suka,Positive,Services
2024-08-21,sekian banyak mobile banking doang paling lambat,Negative,Ease and Speed
2024-08-21,maksimal semua cukup puas,Positive,General
2024-08-21,aplikasi tidak suka ngehang,Negative,UI/UX and Usability
2024-08-21,tingkat failitas baik,Positive,Services
2024-08-21,guna lebih sederhana,Positive,UI/UX and Usability
2024-08-21,ada promosi batas kartu kredit rendah kurang banyak kerja sama merchant,Negative,Fees and Rates
2024-08-21,online terus mogok,Negative,UI/UX and Usability
2024-08-21,tidak langgan sms notifikasi di beban bulan mohon kembali uang sudah potong,Negative,Services
2024-08-21,update bayar transaksi y kurang cepat,Negative,Features and Promotion
2024-08-21,aju tolak mulu hal gaji pake permata,Negative,Services
2024-08-21,status lapor kartu kredit begitu jelas bayar,Negative,Services
2024-08-21,link kartu kredit fungsi,Negative,Features and Promotion
2024-08-21,moga jaya panjang masa,Positive,General
2024-08-21,ceo meliza mampu jalan bisnis,Negative,General
2024-08-21,tabung blokir potong biaya,Negative,Services
2024-08-21,aplikasi terlalu ribet tampil kurang mudah cerna,Negative,UI/UX and Usability
2024-08-21,mudah cr login dg pke pin dan menu aplikasi dsederhanakan transaksi lbh cpt ga belit,Positive,UI/UX and Usability
2024-08-21,beberapa bank bisa bifast,Negative,Features and Promotion
2024-08-22,mobile banking kurang tarik efisien,Negative,UI/UX and Usability
2024-08-22,ruang langgan prioritas baik mungkin pisah nyaman campur tangan langgan umum,Positive,Services
2024-08-22,transaksi yang tgl agustus lihat ringkas transaksi,Negative,Features and Promotion
2024-08-22,pajak jangan terlalu tinggi,Negative,Fees and Rates
2024-08-22,tambah mudah bayar tagih blm di permata,Positive,Features and Promotion
2024-08-22,tidak guna sidik jari mesin atm,Negative,Services
2024-08-22,cara aktif kartu kredit,Neutral,Features and Promotion
2024-08-22,atur rekening yan simpan hapus di edit,Positive,Features and Promotion
2024-08-22,qris suka jalan error terus harus pake lain kalo bayar,Negative,Features and Promotion
2024-08-22,transfer gagalkesalahan tidak info beri salah,Negative,Features and Promotion
2024-08-22,ngebug lambat,Negative,UI/UX and Usability
2024-08-22,menu sulit ramah guna kurang sederhana,Negative,UI/UX and Usability
2024-08-22,sekira biaya panjang buku tabung kena biaya sampe rp ribu di bank kaya bca sendiri seperti,Negative,Fees and Rates
2024-08-22,aplikasi sangat responsif di tekan fungsi,Negative,UI/UX and Usability
2024-08-22,sering jadi salah m perban y,Negative,UI/UX and Usability
2024-08-22,aplikasi delay,Negative,Ease and Speed
2024-08-22,acar posisi nomor pasu pin keliru satu bank nasoinal,Positive,UI/UX and Usability
2024-08-22,kelas langgan aplikasi terlalu lambat,Negative,Ease and Speed
2024-08-22,applikasi ladang sulit akses,Negative,UI/UX and Usability
2024-08-22,paling produk sama dng bank sendiri mudah gerai atm jangkau inovasi terus gala jadi bisa jangkau masyarakat kecil,Positive,Services
2024-08-22,henti ulas minta fitur,Negative,General
2024-08-22,bank bagus isi saldo mana tempat tidak permata syariah,Negative,Services
2024-08-22,aplikasi lambat bekicot,Negative,Ease and Speed
2024-08-22,kurang respon,Negative,UI/UX and Usability
2024-08-23,biaya admin transfer terlalu mahal,Negative,Fees and Rates
2024-08-23,bagus semua layan,Positive,General
2024-08-23,bi fast selalu masalah,Negative,Features and Promotion
2024-08-23,hai beban biaya transfer antar bank online mula gratis kemufian ubah jadi kena beban tanpa konfirmasi iya alam sangat sangat buruk pakai jasa,Negative,Fees and Rates
2024-08-23,permata mobile sering error,Negative,UI/UX and Usability
2024-08-23,transaksi bisa,Negative,Features and Promotion
2024-08-23,susah daftar produk permata,Negative,Features and Promotion
2024-08-23,banyak mesin atm orang ambil uang,Positive,Services
2024-08-23,terlalu lambat ribet pindah,Negative,UI/UX and Usability
2024-08-23,fitur nama isi ulang token pln edit padahal nama nomor id ubah harus bisa,Negative,Features and Promotion
2024-08-23,jgn biaya transfer,Negative,Fees and Rates
2024-08-23,kalau blokir susah konfirmasi,Negative,Services
2024-08-23,kantor layan sedia kota besar,Negative,Services
2024-08-23,custamer payrol susah pinjam,Negative,Services
2024-08-23,handphone android sedikit lambat mobile banking bank cepat moga baik terima kasih,Negative,UI/UX and Usability
2024-08-23,ui ux bener ga enak contoh sederhana masukin password ga kasih tombol mata lihat yakin banyak langgan permata keliru password harus daftar ulang benerin yah user experience,Negative,UI/UX and Usability
2024-08-23,aju pernah d acc,Negative,Services
2024-08-23,bagus sekali cepat,Positive,General
2024-08-23,semua oke awal masuk kadang lambat,Negative,UI/UX and Usability
2024-08-23,emoga proses lbh cepat,Positive,General
2024-08-23,ada nama nomor rekening sudah pernah transfer,Negative,Features and Promotion
2024-08-23,banyak bilang atm sedikit,Negative,Services
2024-08-23,permata ngehold uang padahal sudah bayar kpr tadi siang bener bener brengsek kalian,Negative,Features and Promotion
2024-08-23,aplikasi terkadang error lambat,Negative,UI/UX and Usability
2024-08-23,jauh bagus,Positive,General
2024-08-24,ga usah dana tahan tabung,Negative,Features and Promotion
2024-08-24,tambah menu bayar bpjs,Positive,Features and Promotion
2024-08-24,muat lamaa aris sering gagal,Negative,UI/UX and Usability
2024-08-24,alhamdulillah transfer semua bank gratis,Positive,Features and Promotion
2024-08-24,respon lambat baca kode qris butuh waktu lama,Negative,UI/UX and Usability
2024-08-24,qris bisa guna apl sgt lambat,Negative,UI/UX and Usability
2024-08-24,luar jam kerja hari libur data obat update,Negative,Services
2024-08-24,tambah fitur tarik kartu,Positive,Features and Promotion
2024-08-24,e stetmen bsa d unduh,Negative,Features and Promotion
2024-08-24,coba lihat sendiri mobile tampil lebih baik,Negative,UI/UX and Usability
2024-08-24,aplikasi lambat responsif,Negative,UI/UX and Usability
2024-08-24,sangat senang sekali tran saksi dngan mudah,Positive,General
2024-08-24,kurang terima batas titip giro hny hr jadi segala produk bank permata tidak promosi,Negative,Services
2024-08-24,banyak atm ind,Positive,Services
2024-08-24,kadang beberapa handphone suka lambat,Negative,UI/UX and Usability
2024-08-24,ratting sekarang kena biaya admin kadang kalo transfer,Negative,Fees and Rates
2024-08-24,terlalu lambat u transfer uang lama tunggu,Negative,UI/UX and Usability
2024-08-24,tuk transaksi bank jangan lambat tuk online,Negative,UI/UX and Usability
2024-08-24,mohon bantu atas aju karena perlu banget uang sebut sekali mhn bantu,Negative,Services
2024-08-24,banyak telp kartu kredit lah pinjam lah males,Negative,Services
2024-08-24,bisa transfer uang,Negative,Services
2024-08-24,sekira biaya admin diminimlisir lebih tarik semua kalang ekonomi,Negative,Fees and Rates
2024-08-24,saldo hapus terus,Negative,Services
2024-08-24,lambat loading transaksi,Negative,UI/UX and Usability
2024-08-24,ada ifestasi emas,Positive,Features and Promotion
2024-08-25,fitur mati notifikasi login email terlalu banyak spam fitur waktu minimal aplikasi sekarang terlalu cepat,Negative,Features and Promotion
2024-08-25,tampil tarik,Negative,UI/UX and Usability
2024-08-25,sangat sebal aplikasi tutup paksa butuh waktu lama luncur ui bingung benci nomor rekening keliru tulis tunjuk nomor rekening di awal benar keliru,Negative,UI/UX and Usability
2024-08-25,permata bank bank paling buruk patok bunga pinjam,Negative,Services
2024-08-25,kena kta kasih waktu hari paling lambat bayar jatuh tempo jangan jatuh tempo langsung bayar denda kali lipat kalo kaya gituu orang bakal kapok pake permata boro boro ngerekomendasiin,Negative,Services
2024-08-25,mohon buat fitur mata menu pasword langgan yakin pasword benar,Positive,Features and Promotion
2024-08-25,berat sering dow,Negative,UI/UX and Usability
2024-08-25,sering error tidak login,Negative,UI/UX and Usability
2024-08-25,aplikasi jalan lambat,Negative,UI/UX and Usability
2024-08-25,lama muat menu fitur,Negative,UI/UX and Usability
2024-08-25,mobile cash indomaret warungpring selalu bilang ada uang,Negative,Services
2024-08-25,selalu ganggu tawar atas insurance jiwa tolak kali api halus selalu telpon situasi apa,Negative,Services
2024-08-25,otp kirim lewat wa jangan sms,Positive,Features and Promotion
2024-08-25,fitur kurang tarik tampil,Negative,UI/UX and Usability
2024-08-25,kompleksitas kata sandi,Negative,Features and Promotion
2024-08-25,batas bayar kartu debit biasa perlu beli tiket pesawat tidak mungkin bel kartu meski milik uang rekening saya,Negative,Fees and Rates
2024-08-25,suka loading,Negative,UI/UX and Usability
2024-08-25,jadi ribet rekomendasi,Negative,Features and Promotion
2024-08-25,pernah laku aju kpr jangka waktu bisa panjang perlu biaya renovasi rumah kalau pinjam boleh panjang,Negative,Services
2024-08-25,muat terlalu lamatp transfer saja mudah bgtgood,Negative,UI/UX and Usability
2024-08-25,jangan baru sistem terus,Negative,UI/UX and Usability
2024-08-25,aplikasi qris kurang cepat,Negative,UI/UX and Usability
2024-08-25,cabang bank permata atm tambah terima kasih,Positive,Services
2024-08-25,lebih tingkat,Positive,General
2024-08-25,customer bank permata tahun tidak oleh manfaat apa hanya payroll kpr hingga creditcard bank jadi buat apa rekomendasi bank ke teman keluarga kolega,Negative,Services
2024-08-25,kurang responsif buat keluar aplikasi muter,Negative,UI/UX and Usability
2024-08-26,loading jangan lama lama,Negative,UI/UX and Usability
2024-08-26,terkadang bisa akses,Negative,UI/UX and Usability
2024-08-26,bi fast sering ganggu,Negative,Services
2024-08-26,karna transfer ga gratis maaf,Negative,Fees and Rates
2024-08-26,terlalu banyak nomor kenal telfon mengatasnamakan permata udah bilang tarik masih nomor blok muncul nomor yang nelfon ganggu,Negative,Services
2024-08-26,transfer bank gagal terus,Negative,Services
2024-08-26,bisa simpan transaksi baru laku transaksi favorit bisa edit daftar transaksi favorit sudah,Negative,Features and Promotion
2024-08-26,biaya lebih pagu lebih transparan mohon batas sistem tidak kes manipulatif,Negative,Fees and Rates
2024-08-26,sering minta registrasi lgpayah,Negative,UI/UX and Usability
2024-08-26,biaya sngat kompetitif krang cepat lambat,Negative,UI/UX and Usability
2024-08-26,terlalu beri fasilitas bangun nasabah malas pindah bank,Negative,Services
2024-08-26,autentifikasi kirim lalu pesan permata mobile sering lambat,Negative,Services
2024-08-26,pinjam susah pernah acc padahal payrol masalah bi periksa tapi tolak terus tidak rekomendasi,Negative,Services
2024-08-26,aplikasi suka lemkt,Negative,UI/UX and Usability
2024-08-26,sering lambat sekarang biaya transfer mahel,Negative,Fees and Rates
2024-08-26,pinjeman pernah acc najis,Negative,Services
2024-08-26,atm kantor layan sangat minim,Negative,Services
2024-08-26,aplikasi terlalu berat,Negative,UI/UX and Usability
2024-08-26,mesin atm kota di bal,Positive,Services
2024-08-26,mohon setejuin bapak ibu ambil kta,Neutral,Services
2024-08-27,harus pake sms kalau m perban,Negative,Features and Promotion
2024-08-27,aplikasi pertama sedikit berat loginmohon diupdate biar lebih ringanuntuk transaksi sangat muas terimakasih,Negative,UI/UX and Usability
