Date,Feedback,Sentiment,App Related,Key Theme,Specific Themes,,,,,
8/9/2024 20:36,semua bagus,Positive,Yes,General,General Positive Feedback,,,,,
8/9/2024 20:46,sip,Positive,Yes,General,General Positive Feedback,,,,,
8/9/2024 20:46,sip bisa dilanjut,Positive,Yes,General,General Positive Feedback,,,,,
8/9/2024 20:48,baik semoga fasilitas lebih lengkap,Positive,Yes,Features and Promotion,Missing features,,,,,
8/9/2024 21:14,4,Neutral,Yes,General,General Positive Feedback,,,,,
8/9/2024 21:16,saldo saya hilang,Negative,Yes,Services,Errors in account information,,,,,
8/9/2024 21:32,kerenn,Positive,Yes,General,General Positive Feedback,,,,,
8/9/2024 21:59,bagus,Positive,Yes,General,General Positive Feedback,,,,,
8/10/2024 2:50,I cannot do transaction,Negative,Yes,Services,Failed Transactions,,,,,
8/10/2024 5:56,aplikasi sering ereor. tolong dipeerbaiki.,Negative,Yes,UI/UX and Usability,Errors in account information,,,,,
8/10/2024 6:46,suddent maintenance ir error,Negative,Yes,UI/UX and Usability,Errors in account information,,,,,
8/10/2024 8:28,"kurang cepat respon aplikasinya tidak seperti aplikasi tetangga, dan kdg masih sering eror",Negative,Yes,Ease and Speed,Slow application,,,,,
8/10/2024 8:37,"saya ada tsfer ke BPD bali bbrp bln lalu, tapi uangnya nggak nyampai",Negative,Yes,Services,Failed Transactions,,,,,
8/10/2024 9:44,"secara keseluruhan sudah bagus,hanya kurang simpel pas mau masuk dan keluarnya harus beberapa tahap tidak sekali klik",Neutral,Yes,UI/UX and Usability,Complex UI/UX,,,,,
8/10/2024 10:04,qr payment is suck,Negative,Yes,UI/UX and Usability,Errors in account information,,,,,
8/10/2024 10:58,aplikasinya terlalu lambat.slow respon,Negative,Yes,Ease and Speed,Slow application,,,,,
8/10/2024 11:37,beberapa hari data tidak sinkron utk koneksi sehingga semua transaski tdk bisa di lakukan.,Negative,Yes,Services,Errors in account information,,,,,
8/10/2024 12:34,uang saya sering hilang kepotong tanpa ada pemberitahuan apapun dan sering,Negative,Yes,Services,Errors in account information,,,,,
8/10/2024 13:08,respon klik lama. setiap pilih menu selalu lama responnya.,Negative,Yes,Ease and Speed,Slow application,,,,,
8/10/2024 13:38,All is great thank you,Positive,Yes,General,General Positive Feedback,,,,,
8/10/2024 13:40,"Untuk Mesin ATM Permata Bank mohon perbanyak lagi, karena untuk beberapa kota masih kurang, contoh saja semarang adanya di pusat kota, kalau mau setor tunai harus ke pusat kota",Negative,No,Services,ATM are hard to find,,,,,
8/10/2024 14:57,ok,Positive,Yes,General,General Positive Feedback,,,,,
8/10/2024 14:57,"aplikasi masih terlalu lamban dalam proses pembukaan fitur2, padahal jaringan stabil, notifikasi juga kadang tidak ada saat melakukan transaksi.",Negative,Yes,UI/UX and Usability,"Slow application, Notification Issues",,,,,
8/10/2024 15:15,agak telat,Neutral,Yes,Ease and Speed,Slow application,,,,,
8/10/2024 15:29,kenapa ga saldonya tidak update realtime,Negative,Yes,Features and Promotion,Errors in account information,,,,,
8/10/2024 15:50,lemot,Negative,Yes,Ease and Speed,Slow application,,,,,
8/10/2024 16:03,limitnya kurang ngajuinnya 10.000000 dapat 2150000 dan tidak kompirmasi lagi mau diterima atau tidaknya.mohon lebih baik lagi,Negative,Yes,Fees and Rates,High admin fees,,,,,
8/10/2024 16:33,biaya admin mahal,Negative,Yes,Fees and Rates,High admin fees,,,,,
8/10/2024 16:36,bagus,Positive,Yes,General,General Positive Feedback,,,,,
8/10/2024 16:41,okay,Positive,Yes,General,General Positive Feedback,,,,,
8/10/2024 17:02,cepat,Positive,Yes,Ease and Speed,General Positive Feedback,,,,,
8/10/2024 17:23,saat jam 00.00 sampai 06.00 tidak bisa q ris,Negative,Yes,Features and Promotion,Missing features,,,,,
8/10/2024 17:24,aplikasi agak lama ketika di pakai,Negative,Yes,Ease and Speed,Slow application,,,,,
8/10/2024 17:59,"suka eror di saat saat penting, contoh depan kasih. aplikasi tiba tiba tidak bisa kebuka harap hubungi permata tel , sering banget update pas saat genting.",Negative,Yes,Reliability,"Failed Transactions, Updates too common",,,,,
8/10/2024 18:48,experience an error several times when opened the apps,Negative,Yes,Reliability,Failed Transactions,,,,,
8/10/2024 18:55,Oke,Positive,Yes,General,General Positive Feedback,,,,,
8/10/2024 18:55,Berikan pinjaman tanpa riba atau bunga dan adm hilangkan.,Neutral,No,Services,General Negative Feedback,,,,,
8/10/2024 19:03,notif suka gk ada,Negative,Yes,Features and Promotion,Notification Issues,,,,,
8/10/2024 19:14,Tidak ada,Neutral,No,General,General Negative Feedback,,,,,
8/10/2024 19:24,pengajuan KTA Sulit,Negative,No,Services,Difficulty with loan application,,,,,
8/10/2024 19:53,GOBLOK. MAU TRANSAKSI GA BISA BISA,Negative,Yes,Reliability,Failed transactions,,,,,
8/10/2024 19:55,lelet dan sering gangguan,Negative,Yes,Ease and Speed,Slow and unreliable performance,,,,,
8/10/2024 19:57,agak lambat,Negative,Yes,Ease and Speed,Slow application,,,,,
8/10/2024 20:19,9,Neutral,No,General,Rating only,,,,,
8/10/2024 20:39,mantap,Positive,Yes,General,General Positive Feedback,,,,,
8/10/2024 21:37,kta agak susah responsnya,Negative,No,Services,Delay in loan application responses,,,,,
8/10/2024 21:58,bagus,Positive,Yes,General,General Positive Feedback,,,,,
8/10/2024 22:20,kenapa di saat tertelanya kartu atm di mbangkin sama sekali tidak bisa di pakai,Negative,No,Services,ATM-related issues,,,,,
8/10/2024 22:41,biaya transfer gratis,Positive,Yes,Fees and Rates,Appreciation for free transfer fees,,,,,
8/10/2024 22:47,oke dah bawel lu minta penilaian muly,Neutral,No,General,General Negative Feedback,,,,,
8/10/2024 22:58,ya,Neutral,No,General,General Feedback,,,,,
8/10/2024 23:20,good,Positive,Yes,General,General Positive Feedback,,,,,
8/10/2024 23:38,promonya kurang,Negative,Yes,Features and Promotion,Insufficient promotions,,,,,
8/11/2024 1:50,pelayanan bagus,Positive,No,Services,Good service,,,,,
8/11/2024 5:44,good,Positive,Yes,General,General Positive Feedback,,,,,
8/11/2024 7:11,bikin setres dalam hal keterlambatan dalam proses pemotongan cicilan..,Negative,No,Services,Delay in loan deduction,,,,,
8/11/2024 7:21,Sering eror dan tidak semua pembayaran online support. Selain itu lambat,Negative,Yes,Reliability,Errors and unsupported payments,,,,,
8/11/2024 7:32,"Tambahkan fitur clear all, dan nomor rekening untuk transfer atau virtual account di buat mudah untuk di tambah dan di delet",Negative,Yes,Features and Promotion,Missing account management features,,,,,
8/11/2024 8:27,ok,Positive,Yes,General,General Positive Feedback,,,,,
8/11/2024 9:54,make credit card take long time in process,Negative,No,Services,Delay in credit card processing,,,,,
8/11/2024 10:17,"Terlalu lambat aplikasi nya, jaringan internet bagus dan ketika buka mbanking Bank lain normal dan cepet, bahkan buka ewallet aja cepet, nah pas buka aplikasi permata ini, lambatnya bukan main",Negative,Yes,Ease and Speed,Extremely slow application performance,,,,,
8/11/2024 10:41,sering eror apalagi pas tanggal gajian,Negative,Yes,Reliability,Frequent errors during peak times,,,,,
8/11/2024 11:00,tidak bisa transaksi,Negative,Yes,Reliability,Transaction issues,,,,,
8/11/2024 11:27,Masih sedikit lemot,Negative,Yes,Ease and Speed,Slightly slow application performance,,,,,
8/11/2024 11:33,bagus,Positive,Yes,General,General Positive Feedback,,,,,
8/11/2024 11:45,lebih bagus lagi,Positive,Yes,General,General Positive Feedback,,,,,
8/11/2024 11:51,ok,Positive,Yes,General,General Positive Feedback,,,,,
8/11/2024 11:52,kecepatan,Neutral,Yes,Ease and Speed,Mention of speed (no clear sentiment),,,,,
8/11/2024 11:53,ke epatanya hrs epeat bbbbbbbbbbbbbbbbbb,Negative,Yes,Ease and Speed,Criticism about speed,,,,,
8/11/2024 12:11,bingung dengan mutasi rekeningnya,Negative,Yes,UI/UX and Usability,Confusion about account statements,,,,,
8/11/2024 12:43,jaringan harus lebih baik lagi,Negative,Yes,Reliability,Network issues,,,,,
8/11/2024 14:00,"gunakan WA, jangan SMS, kode di SMS juga terlalu panjang.. BCA lebih praktis",Negative,Yes,Features and Promotion,Preference for WhatsApp over SMS for codes,,,,,
8/11/2024 14:05,kadang suka eror apk nya,Negative,Yes,Reliability,Occasional app errors,,,,,
8/11/2024 14:26,need updated outstanding after payment,Negative,Yes,Features and Promotion,Lack of real-time payment updates,,,,,
8/11/2024 15:24,menu transfer ditambahkan nama pemilik rekening jangan hanya nomor rekening saja,Negative,Yes,Features and Promotion,Missing account holder name in transfer menu,,,,,
8/11/2024 16:09,bagus,Positive,Yes,General,General Positive Feedback,,,,,
8/11/2024 16:14,setelah transfer lebih baik langsung ada display bukti tanpa hrs didownload atau share dokumennya,Negative,Yes,Features and Promotion,Missing immediate proof of transfer display,,,,,
8/11/2024 16:46,bahasa ingris,Neutral,Yes,General,General mention of language,,,,,
8/11/2024 16:56,biasanya tidak ada pemotongan kalau transfer di bank lain sekarang ada potongan lagi,Negative,Yes,Fees and Rates,Complaints about new transfer fees,,,,,
8/11/2024 17:05,lemot,Negative,Yes,Ease and Speed,Slow application,,,,,
8/11/2024 17:11,"keseluruhan sih oke, kecuali aplikasi yg gak capcus.",Negative,Yes,General,Good overall except for app performance,,,,,
8/11/2024 18:30,Bfast sering error dan pmobx lemot,Negative,Yes,Reliability,Errors and slowness in banking apps,,,,,
8/11/2024 18:43,aplikasi terlalu lama untuk masuk atau mengakses menu yang ada,Negative,Yes,Ease and Speed,Very slow to load and access menus,,,,,
8/11/2024 18:55,"tidak menarik, tidak ada promo seperti bank sebelah, bahkan mengisi e wallet dikenakan biaya",Negative,Yes,Features and Promotion,Lack of promotions and fees for e-wallet reloads,,,,,
8/11/2024 19:07,jaringan agak lambat apalagi klo buat byr pake qris,Negative,Yes,Ease and Speed,Slow network for QRIS payments,,,,,
8/11/2024 19:19,ok,Positive,Yes,General,General Positive Feedback,,,,,
8/11/2024 19:24,sedikitnya ATM yg ada,Negative,No,Services,Limited number of ATMs,,,,,
8/11/2024 20:01,agak lemoot sayang nya,Negative,Yes,Ease and Speed,Slight slowness,,,,,
8/11/2024 20:17,terlalu sering gagal transaksi mengginakan QRIS,Negative,Yes,Reliability,Frequent QRIS transaction failures,,,,,
8/11/2024 20:30,QRIS susah gangguan mulu,Negative,Yes,Reliability,Frequent issues with QRIS,,,,,
8/11/2024 20:38,"berikan kemudahan pinjaman bagi penghunan belasan th,karna saya mengajukan pinjaman pasti banyak persyaratannya padahal di rekning saya tiap bln nya ada pemasukan dan pasti pengajuan saya di tolak",Negative,No,Services,Difficult loan application process,,,,,
8/11/2024 20:42,respon server kurang cepat loading terlalu sering d setiap transaksi,Negative,Yes,Ease and Speed,Slow server response during transactions,,,,,
8/11/2024 20:59,ok,Positive,Yes,General,General Positive Feedback,,,,,
8/11/2024 21:26,"on signal Ok but this apps not responsive ,",Negative,Yes,Ease and Speed,Unresponsive app despite good signal,,,,,
8/11/2024 21:28,tingkatkan lagi keamanan sistemnya,Negative,Yes,Reliability,Need for improved system security,,,,,
8/11/2024 21:35,saldo tidak dapat di 0 kan,Negative,Yes,Features and Promotion,Issue with balance not being zeroed,,,,,
8/11/2024 22:55,aplikasi terkadang eror,Negative,Yes,Reliability,Occasional app errors,,,,,
8/12/2024 0:31,itu tugas nya sales,Neutral,No,General,Mention of unrelated tasks,,,,,
8/12/2024 1:59,kita payroll gaji di permata.. tpi setiap ajuin KTA slalu di tolak.. pdhal pembayaran bsa lngsung potong gaji.. trus buat apa fitur KTA..,Negative,No,Services,Frustration with payroll-based KTA rejection,,,,,
8/12/2024 4:23,kalo lagi buka mbanking trs ad tf saldo gk realtime kebaca mesti keluar dulu baru bisa kebaca. bikin ribet,Negative,Yes,Features and Promotion,Non-real-time balance updates in m-banking,,,,,
8/12/2024 5:15,sip,Positive,Yes,General,General Positive Feedback,,,,,
8/12/2024 6:07,proses masih lama,Negative,Yes,Ease and Speed,Slow processing time,,,,,
8/12/2024 6:23,gk bgt tau,Neutral,No,General,Ambiguous feedback,,,,,
8/12/2024 6:41,"oke semua, yg psti memudahkan, tolong disediakan gerai atm nya utk sewkt2 mau ambil cash",Positive,No,Services,Request for more ATMs,,,,,
8/12/2024 6:43,"outstanding Credit card tdk langsung berkurang padahal sdh dibayar, baru bbrp hari kemudian terupdate statusnya begitu juga deposito tdk responsive",Negative,Yes,Features and Promotion,Delay in credit card and deposit updates,,,,,
8/12/2024 6:50,harusnya tidak ada biaya tranfer antar bank,Negative,Yes,Fees and Rates,Complaint about interbank transfer fees,,,,,
8/12/2024 7:37,good,Positive,Yes,General,General Positive Feedback,,,,,
8/12/2024 7:51,lemot,Negative,Yes,Ease and Speed,Slow performance,,,,,
8/12/2024 8:27,atm klo bisa di perluas di kab bogor sangat susah nyri atm permata,Negative,No,Services,Limited ATMs in Bogor,,,,,
8/12/2024 8:44,buffering,Negative,Yes,Ease and Speed,Mention of buffering/slowness,,,,,
8/12/2024 9:06,buat transfer aja eror terus,Negative,Yes,Reliability,Frequent transfer errors,,,,,
8/12/2024 9:18,makaz,Positive,Yes,General,General Positive Feedback,,,,,
8/12/2024 9:34,loading nya lama,Negative,Yes,Ease and Speed,Long loading times,,,,,
8/12/2024 9:35,sangat membantu,Positive,Yes,General,General Positive Feedback,,,,,
8/12/2024 9:43,dapat kena kendala dan belum diatasi,Negative,Yes,Reliability,Unresolved issues,,,,,
8/12/2024 9:54,"pengajukan KTA durasi prosesnya tidak sesuai dgn apa yg tertera. saya hampir 2 minggu menunggu, status masih dalam proses. padahal perlu dana urgent, perkara pengajuan diterima atau tidak seharusnya sdh di infokan selama 7 hari. bukan smpe 2mggu",Negative,No,Services,Long processing time for KTA application,,,,,
8/12/2024 9:56,sudah buat user pasword tidak bisa login karena disuruh buat lagi,Negative,Yes,Features and Promotion,User unable to log in,,,,,
8/12/2024 11:15,Banyak telepon iklan. Ganggu banget.,Negative,No,Services,Frequent and annoying advertisement calls,,,,,
8/12/2024 11:34,"Fast, and light",Positive,Yes,General,Positive feedback about app performance,,,,,
8/12/2024 11:46,"Gak ada ATM di wilayah sekitar rumah saya, sangat repot sekali kalau mau setor uang",Negative,No,Services,Lack of ATMs in certain areas,,,,,
8/12/2024 12:06,.,Neutral,No,General,Non-descriptive feedback,,,,,
8/12/2024 12:10,Perbanyak ATM,Negative,No,Services,Request for more ATMs,,,,,
8/12/2024 12:53,Semua baik,Positive,Yes,General,General positive feedback,,,,,
8/12/2024 13:18,Cukup,Neutral,Yes,General,General neutral feedback,,,,,
8/12/2024 13:27,Histori transaksi mudah dibuka dan di-download,Positive,Yes,Features and Promotion,Positive feedback on transaction history feature,,,,,
8/12/2024 14:14,Aplikasinya dimaksimalkan,Negative,Yes,Features and Promotion,Request for app improvements,,,,,
8/12/2024 15:09,No,Neutral,No,General,Ambiguous feedback,,,,,
8/12/2024 15:16,Giod,Positive,Yes,General,General positive feedback,,,,,
8/12/2024 15:43,Lelet masuknya sering eror,Negative,Yes,Reliability,Slow and frequent errors,,,,,
8/12/2024 15:56,Bagus,Positive,Yes,General,General positive feedback,,,,,
8/12/2024 16:26,Mantap,Positive,Yes,General,General positive feedback,,,,,
8/12/2024 16:28,Goddd,Positive,Yes,General,General positive feedback,,,,,
8/12/2024 16:32,Untuk fitur QR masih suka eror,Negative,Yes,Features and Promotion,Frequent QR code errors,,,,,
8/12/2024 16:37,Kemudahan penggunaan,Positive,Yes,Ease and Speed,Positive feedback on ease of use,,,,,
8/12/2024 16:39,Good,Positive,Yes,General,General positive feedback,,,,,
8/12/2024 16:41,Bagus,Positive,Yes,General,General positive feedback,,,,,
8/12/2024 16:49,"Permata Mobile banyak notifikasi Promo tidak berguna. Saya mohon untuk tidak mengirim notifikasi Promo ke Saya, percuma tidak ada gunanya",Negative,Yes,Features and Promotion,Unnecessary and frequent promo notifications,,,,,
8/12/2024 16:51,"Permata Mobile banyak notifikasi Promo tidak berguna dan bermanfaat. Saya mohon untuk tidak mengirim notifikasi Promo ke Saya, percuma tidak ada gunanya",Negative,Yes,Features and Promotion,Unnecessary and frequent promo notifications,,,,,
8/12/2024 17:19,"1. Terkadang QRISnya tiba-tiba tidak bisa digunakan. Tolong diperbaiki. 2. Sering maintenance, padahal lagi butuh transfer, ATMnya gak dibanyak tempat soalnya.",Negative,Yes,Reliability,"Issues with QRIS, frequent maintenance, lack of ATMs",,,,,
8/12/2024 17:59,Easy use but need improve for dashboard menu,Negative,Yes,Features and Promotion,Request for improved dashboard menu,,,,,
8/12/2024 18:47,KTAnya gratis setiap ngambil di ATM tp ternyata bayar,Negative,No,Fees and Rates,Unexpected charges for ATM withdrawals,,,,,
8/12/2024 19:44,"Kemarin telepon Permata karena ada saldo transaksi saya ga masuk. Petugasnya minta PIN saya. Saya kasih. Lalu sy ragu dan memindahkan semua saldo ke rekening lain. Lalu dapat tf-an 400rb an, hari ini cek tinggal 250rb an. Hilang 170rb an.",Negative,No,Services,Security concerns with unauthorized balance deductions,,,,,
8/12/2024 20:07,Aplikasinya lemot banget,Negative,Yes,Reliability,App is very slow,,,,,
8/12/2024 20:19,"Minta tolong saldo minimumnya 0 saja, karena mau beli online jadi tidak bisa. Padahal BCA bisa. Terima kasih",Negative,No,Fees and Rates,Request for zero minimum balance for transactions,,,,,
8/12/2024 21:25,Stop showing me this request,Negative,Yes,Features and Promotion,Annoying repeat prompts,,,,,
8/12/2024 21:54,Suka error,Negative,Yes,Reliability,Frequent errors,,,,,
8/12/2024 21:59,Mantap,Positive,Yes,General,General positive feedback,,,,,
8/13/2024 3:35,Rekening saldo mengendap tidak bisa nol,Negative,No,Fees and Rates,Non-zero balance restriction,,,,,
8/13/2024 6:24,Terlalu lemot loadingnya,Negative,Yes,Reliability,Slow loading,,,,,
8/13/2024 8:42,Becoming too complicated,Negative,Yes,Ease and Speed,Complexity in app operations,,,,,
8/13/2024 8:48,The best,Positive,Yes,General,General positive feedback,,,,,
8/13/2024 10:25,"User experience: ketika melihat rincian saldo tidak perlu harus memilih bulan dulu, langsung tampilkan bulan berjalan saja, kalau ingin melihat bulan lainnya baru diberikan opsi memilih",Negative,Yes,UI/UX and Usability,Suggestion to simplify user interface,,,,,
8/13/2024 10:28,BI FAST bermasalah di saat sangat perlu,Negative,Yes,Features and Promotion,BI FAST service issues,,,,,
